vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title,overview_vader_pos,overview_vader_neg,overview_vader_neu,overview_vader_compound,tagline_vader_pos,tagline_vader_neg,tagline_vader_neu,tagline_vader_compound,overview_word_count,tagline_word_count
7.5,165000000,494878759,67.263269,98.0,4227,329878759,2.999265206060606,18.92145603792546,20.01982336123996,4.223371832750837,352,7.55,7.5,7.566666666666666,2010.0,5.0,2010.0,1,0,1,3,1,1,How to Train Your Dragon,0.0,0.29,0.71,-0.9724,0.315,0.0,0.685,0.3182,67,6
5.9,200000000,435000000,69.405188,109.0,2143,235000000,2.175,19.11382792951231,19.89085659135181,4.254266953630606,360,7.5,7.5,7.52,2003.0,2.0,2000.0,1,0,1,3,0,1,Terminator 3: Rise of the Machines,0.192,0.0,0.808,0.9062,0.0,0.0,1.0,0.0,61,4
7.9,170000000,773328629,481.098624,121.0,9742,603328629,4.548991935294118,18.951309000896888,20.466214652041472,6.178148707227873,164,7.9,7.9,7.6,2005.0,7.0,2000.0,0,0,1,3,3,1,Guardians of the Galaxy,0.0,0.109,0.891,-0.5106,0.524,0.0,0.476,0.5106,28,4
8.1,165000000,675120017,724.247784,169.0,10867,510120017,4.0916364666666665,18.92145603792546,20.330401037475912,6.586513367498742,222,7.942857142857142,8.0,7.7,2014.0,5.0,2010.0,1,0,1,3,1,1,Interstellar,0.066,0.0,0.934,0.34,0.222,0.0,0.778,0.4847,35,12
8.1,160000000,825532764,167.58371,148.0,13752,665532764,5.159579775,18.8906843794481,20.53153951163309,5.127432421682736,280,7.942857142857142,7.6875,7.45625,2005.0,7.0,2000.0,0,0,1,3,3,1,Inception,0.065,0.072,0.863,-0.3182,0.0,0.333,0.667,-0.5423,44,8
6.5,15000000,77000000,9.476999,120.0,143,62000000,5.133333333333334,16.52356082573315,18.15931599280497,2.3491822829236533,466,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,0,Shin Godzilla,0.083,0.116,0.8,-0.2846,0.204,0.408,0.388,-0.4767,82,6
7.0,250000000,1021103568,108.849621,169.0,8297,771103568,4.084414272,19.33697147982652,20.74414980976988,4.699112348665359,181,7.74,7.0,7.3,2005.0,7.0,2000.0,0,0,1,3,3,1,The Hobbit: An Unexpected Journey,0.133,0.0,0.867,0.5574,0.375,0.0,0.625,0.6369,32,8
6.6,38000000,207283925,6.909942,106.0,3428,169283925,5.454840131578948,17.453096744006448,19.149600034602248,2.068120449262161,256,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,2,3,1,The Fast and the Furious,0.0,0.046,0.954,-0.2263,0.0,0.0,1.0,0.0,40,7
7.3,150000000,333932083,60.269279,166.0,3292,183932083,2.2262138866666668,18.8261458587272,19.62644818894696,4.11527855908223,95,7.5875,7.625,7.4,2005.0,7.0,2000.0,0,0,1,3,3,1,The Curious Case of Benjamin Button,0.0,0.141,0.859,-0.3182,0.0,0.0,1.0,0.0,15,8
7.1,160000000,353624124,3.195174,132.0,5181,193624124,2.210150775,18.8906843794481,19.68374511321037,1.4339348170089234,326,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,X-Men: First Class,0.118,0.09,0.792,0.4019,0.0,0.0,1.0,0.0,53,8
6.6,160000000,653428261,127.284427,137.0,3984,493428261,4.08392663125,18.8906843794481,20.29774330994545,4.854249884675382,513,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Hunger Games: Mockingjay - Part 2,0.055,0.21,0.735,-0.9477,0.0,0.375,0.625,-0.34,89,5
5.8,150000000,215283742,35.580815,109.0,1470,65283742,1.435224946666667,18.8261458587272,19.187467450891013,3.599523922648916,434,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Sorcerer's Apprentice,0.023,0.119,0.857,-0.7319,0.0,0.0,1.0,0.0,69,5
5.5,160000000,181674817,21.133748,99.0,583,21674817,1.13546760625,18.8906843794481,19.017728932677564,3.0971035025785407,153,7.5,7.5,7.52,2006.0,12.0,2000.0,1,0,1,3,0,1,Poseidon,0.067,0.091,0.842,-0.1779,0.0,0.0,1.0,0.0,26,1
6.5,170000000,299370084,56.268916,113.0,1725,129370084,1.7610004941176471,18.951309000896888,19.51719110845815,4.047757998341177,142,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Alice Through the Looking Glass,0.084,0.116,0.8,-0.2263,0.0,0.343,0.657,-0.3832,24,6
6.0,160000000,798958165,42.986467,93.0,2278,638958165,4.99348853125,18.8906843794481,20.49881914441239,3.783882018427649,273,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Shrek the Third,0.057,0.059,0.884,-0.0258,0.455,0.0,0.545,0.3612,56,4
6.3,160000000,433677183,63.148529,123.0,2268,273677183,2.71048239375,18.8906843794481,19.88781099962835,4.161201160167401,409,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Warcraft,0.077,0.152,0.771,-0.743,0.0,0.0,1.0,0.0,71,4
5.8,155000000,440603537,202.042635,126.0,3631,285603537,2.842603464516129,18.858935681335133,19.903656022259423,5.313415981620244,321,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Terminator Genisys,0.0,0.231,0.769,-0.9325,0.0,0.0,1.0,0.0,55,3
6.2,155000000,415686217,49.661984,113.0,1514,260686217,2.6818465612903224,18.858935681335133,19.845441249956647,3.9251758068544462,204,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Chronicles of Narnia: The Voyage of the Dawn Treader,0.093,0.057,0.851,0.34,0.266,0.0,0.734,0.4404,35,9
6.6,140000000,449220945,34.20669,183.0,1791,309220945,3.208721035714286,18.757152987716434,19.923025409305108,3.5612361213637245,379,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Pearl Harbor,0.112,0.136,0.753,-0.7003,0.259,0.0,0.741,0.6369,62,13
6.6,150000000,709709780,25.468493,144.0,4040,559709780,4.7313985333333335,18.8261458587272,20.38036668527991,3.2759550822420254,276,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Transformers,0.071,0.176,0.752,-0.6486,0.0,0.565,0.435,-0.5994,42,4
5.6,155000000,167298192,39.019229,175.0,927,12298192,1.0793431741935484,18.858935681335133,18.935288364942355,3.6893600636026913,236,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Alexander,0.0,0.064,0.936,-0.3818,0.412,0.0,0.588,0.6369,39,7
7.4,150000000,938212738,78.144395,138.0,5494,788212738,6.254751586666667,18.8261458587272,20.65948728189478,4.371273968911125,318,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Harry Potter and the Order of the Phoenix,0.019,0.137,0.845,-0.7184,0.0,0.756,0.244,-0.7351,55,4
7.5,150000000,895921036,101.250416,157.0,5608,745921036,5.9728069066666665,18.8261458587272,20.61336283870746,4.6274248633742925,261,7.45,7.533333333333334,7.459999999999999,2005.0,5.0,2000.0,1,0,1,3,1,1,Harry Potter and the Goblet of Fire,0.082,0.216,0.701,-0.7935,0.0,0.333,0.667,-0.3612,43,6
6.2,150000000,624029371,56.758411,92.0,2961,474029371,4.160195806666667,18.8261458587272,20.25170799573874,4.056268983818342,359,7.5,7.5,7.52,2008.0,1.0,2000.0,1,0,1,3,0,1,Hancock,0.093,0.1,0.807,0.128,0.265,0.515,0.221,-0.5267,63,6
6.9,150000000,585349010,70.867401,101.0,4853,435349010,3.902326733333333,18.8261458587272,20.1877188273011,4.274822768310819,375,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,I Am Legend,0.1,0.072,0.828,0.264,0.199,0.0,0.801,0.1877,68,8
6.7,150000000,474968763,53.905592,115.0,3624,324968763,3.16645842,18.8261458587272,19.978759599836632,4.005615201251816,129,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Charlie and the Chocolate Factory,0.273,0.0,0.727,0.8357,0.0,0.315,0.685,-0.3182,23,6
7.5,150000000,623722818,65.677399,111.0,4369,473722818,4.15815212,18.8261458587272,20.251216627327,4.199866049923233,579,7.5,7.5,7.507692307692308,2005.0,7.0,2000.0,0,0,1,3,3,1,Ratatouille,0.241,0.05,0.708,0.9715,0.0,0.0,1.0,0.0,98,6
7.5,150000000,374218673,115.040024,140.0,7359,224218673,2.4947911533333333,18.8261458587272,19.740350874353872,4.753935166078414,269,7.942857142857142,7.6,7.52,2005.0,10.0,2000.0,1,0,1,3,3,1,Batman Begins,0.038,0.249,0.713,-0.91,0.0,0.783,0.217,-0.802,44,4
6.2,150000000,603900354,44.141021,89.0,1810,453900354,4.02600236,18.8261458587272,20.218919767123623,3.8097913896537534,301,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Madagascar: Escape 2 Africa,0.0,0.109,0.891,-0.7177,0.0,0.464,0.536,-0.3802,51,4
5.9,150000000,413106170,81.781591,105.0,1971,263106170,2.754041133333333,18.8261458587272,19.839215190527025,4.416205705754157,302,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Night at the Museum: Battle of the Smithsonian,0.111,0.105,0.784,0.0772,0.0,0.245,0.755,-0.3818,45,9
6.2,150000000,373062864,5.954334,107.0,4021,223062864,2.48708576,18.8261458587272,19.737257502281004,1.939365062343113,155,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,X-Men Origins: Wolverine,0.0,0.196,0.804,-0.7269,0.0,0.0,1.0,0.0,27,3
6.4,150000000,424988211,73.313918,129.0,3096,274988211,2.83325474,18.8261458587272,19.86757199003344,4.308298255850111,171,7.5,7.5,7.52,2003.0,5.0,2000.0,1,0,1,3,1,1,The Matrix Revolutions,0.0,0.185,0.815,-0.765,0.0,0.0,1.0,0.0,31,8
7.3,150000000,1274219009,165.125366,102.0,5295,1124219009,8.494793393333333,18.8261458587272,20.96559928670034,5.112742720191253,395,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Frozen,0.29,0.065,0.646,0.9612,0.583,0.0,0.417,0.9042,66,11
6.7,150000000,738599701,70.78591,138.0,3443,588599701,4.923998006666666,18.8261458587272,20.42026665691664,4.27368821724236,902,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Matrix Reloaded,0.141,0.098,0.761,-0.0027,0.623,0.0,0.377,0.5106,159,3
6.8,170000000,644571402,99.499595,112.0,4755,474571402,3.791596482352941,18.951309000896888,20.28409616241487,4.610153697640264,372,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Thor: The Dark World,0.079,0.121,0.8,-0.4939,0.0,0.4,0.6,-0.25,65,4
7.2,150000000,378858340,434.278564,120.0,9427,228858340,2.5257222666666665,18.8261458587272,19.752672922728568,6.075986203146313,581,7.2,7.45,7.45625,2005.0,7.0,2000.0,0,0,1,3,3,1,Mad Max: Fury Road,0.055,0.155,0.791,-0.9129,0.559,0.0,0.441,0.5859,110,4
6.5,150000000,356613439,67.447636,138.0,2129,206613439,2.3774229266666667,18.8261458587272,19.692162951970808,4.226069014980292,294,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,3,3,1,Angels & Demons,0.064,0.091,0.845,-0.3197,0.0,0.0,1.0,0.0,43,0
6.6,150000000,449326618,86.493424,115.0,6525,299326618,2.995510786666667,18.8261458587272,19.923260617778432,4.47156363625363,350,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Thor,0.134,0.327,0.539,-0.972,0.545,0.0,0.455,0.5574,64,4
6.3,150000000,309979994,41.845878,98.0,1750,159979994,2.0665332933333334,18.8261458587272,19.552018321103105,3.7576094443839816,259,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Bolt,0.13,0.092,0.778,0.4767,0.468,0.0,0.532,0.659,47,6
5.1,150000000,292817841,26.710398,88.0,510,142817841,1.95211894,18.8261458587272,19.49506127398727,3.3218077218175712,363,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,G-Force,0.08,0.231,0.689,-0.8779,0.452,0.0,0.548,0.5106,64,5
5.5,150000000,301000000,44.927635,99.0,1431,151000000,2.006666666666667,18.8261458587272,19.52262082603541,3.827067005612018,479,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Wrath of the Titans,0.081,0.24,0.678,-0.9217,0.0,0.0,1.0,0.0,77,3
5.7,150000000,245527149,50.306728,113.0,2320,95527149,1.63684766,18.8261458587272,19.31891808971552,3.937821893674768,210,7.5,7.5,7.52,2012.0,8.0,2010.0,1,1,1,3,2,1,Dark Shadows,0.066,0.154,0.78,-0.5574,0.0,0.0,1.0,0.0,35,5
7.1,150000000,682330139,114.522237,131.0,3224,532330139,4.548867593333333,18.8261458587272,20.34102417492696,4.749463039569213,185,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Mission: Impossible - Rogue Nation,0.064,0.11,0.826,-0.3612,0.0,0.697,0.303,-0.5574,29,4
5.5,150000000,0,21.214571,102.0,549,-150000000,0.0,18.8261458587272,0.0,3.100748424925242,213,7.5,7.5,7.52,2010.0,11.0,2010.0,1,0,1,3,3,1,The Wolfman,0.0,0.128,0.872,-0.6124,0.0,0.0,1.0,0.0,36,10
5.7,150000000,287594577,29.332905,91.0,1171,137594577,1.91729718,18.8261458587272,19.477062331060434,3.412233096869919,323,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Bee Movie,0.089,0.081,0.829,0.128,0.0,0.0,1.0,0.0,55,4
6.7,150000000,665692281,51.247321,91.0,1880,515692281,4.43794854,18.8261458587272,20.3163380826927,3.9559886168031566,659,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Kung Fu Panda 2,0.084,0.319,0.598,-0.992,0.0,0.0,1.0,0.0,123,6
4.7,150000000,318502923,33.769336,103.0,1151,168502923,2.12335282,18.8261458587272,19.579142213468103,3.548735848914787,198,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Last Airbender,0.105,0.112,0.782,-0.0772,0.0,0.0,1.0,0.0,36,4
6.5,150000000,397850012,63.079003,126.0,2028,247850012,2.6523334133333334,18.8261458587272,19.80158564046345,4.160116743962412,231,7.5,7.5,7.52,2006.0,3.0,2000.0,1,0,1,3,1,1,Mission: Impossible III,0.12,0.039,0.841,0.5574,0.0,0.0,1.0,0.0,40,4
6.4,150000000,205366737,39.004588,131.0,1891,55366737,1.36911158,18.8261458587272,19.14030790466284,3.6889941475363934,436,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,White House Down,0.061,0.096,0.843,-0.4588,0.294,0.0,0.706,0.3612,77,7
5.5,150000000,38992758,12.362599,88.0,199,-111007242,0.25995172,18.8261458587272,17.478886520189064,2.5924596851169834,119,7.5,7.5,7.52,2011.0,9.0,2010.0,1,0,1,3,3,1,Mars Needs Moms,0.274,0.0,0.726,0.7777,0.0,0.0,1.0,0.0,20,5
6.0,149000000,64459316,22.550135,85.0,874,-84540684,0.4326128590604027,18.819456870621146,17.981544838577157,3.1591315529300728,263,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Flushed Away,0.11,0.0,0.89,0.6369,0.0,0.0,1.0,0.0,44,3
5.9,150000000,128388320,48.03528,111.0,954,-21611680,0.8559221333333333,18.8261458587272,18.670569987139285,3.892540039034976,413,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Pan,0.244,0.028,0.729,0.9451,0.0,0.0,1.0,0.0,66,5
6.7,145000000,272912430,38.73494,92.0,843,127912430,1.8821546896551724,18.7922443072814,19.42466153612519,3.682230901387228,167,7.5,7.5,7.52,2014.0,7.0,2010.0,1,1,1,3,2,1,Mr. Peabody & Sherman,0.0,0.099,0.901,-0.4939,0.0,0.0,1.0,0.0,30,6
6.9,175000000,497409852,66.803149,163.0,2759,322409852,2.842342011428572,18.980296537602072,20.024924898144217,4.216608639295523,530,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Troy,0.119,0.036,0.844,0.825,0.598,0.0,0.402,0.886,95,10
6.4,145000000,746921274,44.989192,93.0,1808,601921274,5.1511812,18.7922443072814,20.431470349323817,3.828406412360748,786,7.5,7.5,7.52,2012.0,6.0,2010.0,1,1,1,3,2,1,Madagascar 3: Europe's Most Wanted,0.088,0.022,0.89,0.8346,0.0,0.137,0.863,-0.2263,140,13
5.8,140000000,431971116,54.159392,133.0,1092,291971116,3.085507971428572,18.757152987716434,19.88386928517694,4.010227030384295,266,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Die Another Day,0.088,0.031,0.881,0.3818,0.0,0.0,1.0,0.0,43,4
5.3,144000000,229147509,66.21806,116.0,2142,85147509,1.5913021458333334,18.78532386448472,19.24987650261555,4.207941961422292,205,5.3,6.666666666666667,6.449999999999999,2005.0,7.0,2000.0,0,0,1,3,3,1,Ghostbusters,0.068,0.224,0.708,-0.6705,0.0,0.0,1.0,0.0,29,4
6.4,140000000,553799566,58.485967,151.0,2482,413799566,3.9557111857142857,18.757152987716434,20.13231338683012,4.0857404359954,433,7.5,7.5,7.52,1998.0,1.0,1990.0,0,0,1,3,0,1,Armageddon,0.021,0.175,0.804,-0.9002,0.0,0.286,0.714,-0.4939,75,9
6.0,140000000,441818803,91.332849,88.0,3114,301818803,3.1558485928571427,18.757152987716434,19.906410410289904,4.525399972018106,623,7.5,7.5,7.52,2002.0,3.0,2000.0,1,0,1,3,1,1,Men in Black II,0.102,0.114,0.784,-0.3604,0.0,0.0,1.0,0.0,109,4
5.5,70000000,195735876,35.601665,115.0,841,125735876,2.7962268,18.064005814299342,19.092276742084238,3.6000937311758783,118,7.5,7.5,7.52,2007.0,5.0,2000.0,1,0,1,3,1,1,Beowulf,0.0,0.0,1.0,0.0,0.0,0.885,0.115,-0.8271,18,3
6.7,145000000,521170825,56.747978,95.0,1603,376170825,3.594281551724138,18.7922443072814,20.071588426974493,4.056088335801921,166,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Kung Fu Panda 3,0.055,0.195,0.749,-0.6486,0.0,0.206,0.794,-0.0772,26,6
6.8,145000000,694713380,77.77477,133.0,3972,549713380,4.79112675862069,18.7922443072814,20.35900991702936,4.366592767931047,599,7.5,7.5,7.52,2011.0,7.0,2010.0,1,1,1,3,2,1,Mission: Impossible - Ghost Protocol,0.044,0.213,0.744,-0.9633,0.421,0.245,0.334,0.1471,103,6
7.1,145000000,306941670,61.788035,97.0,1922,161941670,2.116839103448276,18.7922443072814,19.54216829075713,4.139764529844162,218,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Rise of the Guardians,0.232,0.09,0.678,0.5994,0.592,0.0,0.408,0.4404,39,3
5.9,100000000,202026112,25.159168,90.0,627,102026112,2.02026112,18.420680753952364,19.12390751928777,3.264199721801885,460,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Fun with Dick and Jane,0.111,0.257,0.632,-0.9408,0.278,0.0,0.722,0.4003,78,8
7.3,140000000,456758981,52.341226,154.0,1895,316758981,3.26256415,18.757152987716434,19.939666418053665,3.976709503116648,370,7.333333333333333,7.32,7.15,2003.0,5.0,2000.0,1,0,1,3,1,1,The Last Samurai,0.089,0.112,0.798,-0.1779,0.165,0.247,0.588,-0.2732,64,18
5.6,140000000,268031828,101.599427,150.0,1921,128031828,1.9145130571428568,18.757152987716434,19.40661629634851,4.630832347925753,182,7.5,7.5,7.52,2014.0,3.0,2010.0,1,0,1,3,1,1,Exodus: Gods and Kings,0.051,0.168,0.781,-0.5994,0.0,0.516,0.484,-0.4939,29,4
7.4,150000000,385680446,73.616808,127.0,4518,235680446,2.571202973333333,18.8261458587272,19.77051972705288,4.312365790142602,454,7.4,7.4,7.45625,2009.0,6.0,2000.0,1,1,1,3,2,1,Star Trek,0.161,0.141,0.699,0.431,0.0,0.0,1.0,0.0,75,3
6.8,139000000,821708551,82.502566,121.0,5265,682708551,5.911572309352518,18.74998449828921,20.526896330538627,4.424877361923559,122,7.5,7.5,7.52,2002.0,1.0,2000.0,1,0,1,3,0,1,Spider-Man,0.173,0.055,0.773,0.5574,0.672,0.0,0.328,0.8481,19,6
7.6,145000000,609123048,100.21391,102.0,3106,464123048,4.200848606896551,18.7922443072814,20.22753085616776,4.617236198000783,622,7.55,7.6,7.566666666666666,2014.0,12.0,2010.0,1,0,1,3,0,1,How to Train Your Dragon 2,0.182,0.041,0.777,0.946,0.0,0.0,1.0,0.0,105,4
5.3,140000000,150680864,56.257249,127.0,1277,10680864,1.0762918857142858,18.757152987716434,18.83067468141406,4.047554254506038,61,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Gods of Egypt,0.135,0.219,0.645,-0.3182,0.0,0.394,0.606,-0.3818,12,5
4.9,135000000,76932943,17.88953,121.0,331,-58067057,0.5698736518518519,18.72078534381011,18.158444743258723,2.938607800314524,174,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Stealth,0.096,0.192,0.712,-0.4767,0.0,0.615,0.385,-0.4939,26,3
7.0,130000000,185258983,64.798873,163.0,2811,55258983,1.4250691,18.683045016112164,19.037265317590727,4.186602710525017,374,7.0,7.0,7.25,2009.0,5.0,2000.0,1,0,1,3,1,1,Watchmen,0.079,0.366,0.554,-0.9877,0.235,0.074,0.691,0.5149,65,12
6.3,140000000,285444603,24.855701,127.0,767,145444603,2.0388900214285712,18.757152987716434,19.469558536710142,3.252531118224791,343,7.5,7.5,7.52,1998.0,10.0,1990.0,0,0,1,3,3,1,Lethal Weapon 4,0.047,0.0,0.953,0.4019,0.375,0.0,0.625,0.6369,56,8
5.3,137000000,245360480,34.981698,138.0,1533,108360480,1.790952408759124,18.73549149109167,19.318239038153088,3.583010420293774,185,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Hulk,0.0,0.33,0.67,-0.9153,0.545,0.0,0.455,0.5574,30,4
5.4,130000000,371876278,59.325589,110.0,3025,241876278,2.860586753846154,18.683045016112164,19.734071773585985,4.099756375242958,273,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,3,3,1,G.I. Joe: Retaliation,0.064,0.18,0.756,-0.79,0.0,0.0,1.0,0.0,44,0
5.7,130000000,119269486,21.605568,124.0,434,-10730514,0.9174575846153846,18.683045016112164,18.596896087380177,3.118196247615137,255,7.5,7.5,7.52,2005.0,6.0,2000.0,1,1,1,3,2,1,Sahara,0.216,0.029,0.755,0.8573,0.277,0.0,0.723,0.3182,38,7
5.9,137000000,85131830,26.074908,106.0,433,-51868170,0.6214002189781022,18.73549149109167,18.259711565910397,3.2986073949126755,294,7.5,7.5,7.52,2001.0,2.0,2000.0,1,0,1,3,0,1,Final Fantasy: The Spirits Within,0.221,0.158,0.621,0.5423,0.0,0.0,1.0,0.0,54,4
6.6,140000000,370569774,74.506246,124.0,7047,230569774,2.646926957142857,18.757152987716434,19.730552311554884,4.324215381309989,348,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Captain America: The First Avenger,0.0,0.198,0.802,-0.9022,0.524,0.0,0.476,0.5106,58,4
6.0,135000000,361832400,39.604363,128.0,862,226832400,2.68024,18.72078534381011,19.70669168191842,3.703875523888134,357,7.5,7.5,7.52,1999.0,8.0,1990.0,0,1,1,3,2,1,The World Is Not Enough,0.104,0.258,0.638,-0.9231,0.071,0.0,0.929,0.0772,60,18
6.9,150000000,212011111,36.973031,138.0,790,62011111,1.4134074066666666,18.8261458587272,19.172149246357,3.636876197236333,370,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Master and Commander: The Far Side of the World,0.239,0.219,0.542,0.4215,0.389,0.145,0.466,0.6908,63,12
6.1,120000000,829000000,99.687084,115.0,2553,709000000,6.908333333333333,18.603002309079653,20.53573071430584,4.612017529333376,167,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,The Twilight Saga: Breaking Dawn - Part 2,0.082,0.0,0.918,0.3818,0.0,0.0,1.0,0.0,30,7
5.8,130000000,150406466,17.7735,100.0,373,20406466,1.1569728153846155,18.683045016112164,18.82885196722581,2.9324463009831785,287,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Happy Feet Two,0.048,0.161,0.79,-0.68,0.0,0.0,1.0,0.0,51,3
6.1,150000000,163712074,62.898336,114.0,3021,13712074,1.0914138266666666,18.8261458587272,18.91361980260207,4.157293320355849,271,7.5,7.5,7.52,2008.0,12.0,2000.0,1,0,1,3,0,1,The Incredible Hulk,0.045,0.18,0.775,-0.8176,0.255,0.337,0.408,-0.2023,47,6
6.0,140000000,183345589,44.19092,120.0,1000,43345589,1.30961135,18.757152987716434,19.02688339983347,3.810896181702348,458,7.5,7.5,7.52,2016.0,1.0,2010.0,1,0,1,3,0,1,The BFG,0.12,0.046,0.833,0.7901,0.0,0.0,1.0,0.0,85,9
7.3,135000000,532950503,100.635882,156.0,6396,397950503,3.947781503703704,18.72078534381011,20.09393911477868,4.621396642086125,131,7.366666666666667,7.6875,7.527272727272727,2005.0,7.0,2000.0,0,0,1,3,3,1,The Revenant,0.0,0.152,0.848,-0.6486,0.0,0.323,0.677,-0.6486,25,10
6.1,135000000,282570682,44.765377,96.0,1074,147570682,2.093116162962963,18.72078534381011,19.45943928256437,3.823527844539074,72,7.5,7.5,7.52,2013.0,11.0,2010.0,1,0,1,3,3,1,Turbo,0.337,0.0,0.663,0.7269,0.0,0.524,0.476,-0.296,14,3
6.6,135000000,245724603,29.91353,107.0,2051,110724603,1.8201822444444444,18.72078534381011,19.319721970858037,3.4311939521468684,275,7.5,7.5,7.52,2011.0,2.0,2010.0,1,0,1,3,0,1,Rango,0.131,0.172,0.697,-0.34,0.398,0.0,0.602,0.5106,48,6
6.5,132000000,373552094,84.366984,92.0,1346,241552094,2.829940106060606,18.6983124881264,19.738568030722654,4.446959421828391,174,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Penguins of Madagascar,0.063,0.251,0.686,-0.765,0.0,0.0,1.0,0.0,28,8
7.3,70000000,442824138,45.381501,115.0,2888,372824138,6.326059114285714,18.064005814299342,19.90868327176637,3.83690069439125,343,7.366666666666667,7.366666666666667,7.266666666666667,2007.0,3.0,2000.0,1,0,1,3,1,1,The Bourne Ultimatum,0.068,0.058,0.874,0.3818,0.412,0.0,0.588,0.2732,57,4
6.9,130000000,631744560,84.689648,90.0,3145,501744560,4.859573538461539,18.683045016112164,20.263995694777236,4.450732024842038,319,7.5,7.5,7.52,2008.0,4.0,2000.0,1,0,1,3,1,1,Kung Fu Panda,0.119,0.221,0.661,-0.7851,0.0,0.0,1.0,0.0,60,3
7.0,130000000,519311965,120.09361,117.0,5880,389311965,3.9947074230769233,18.683045016112164,20.06801535110636,4.79656388285802,381,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,3,3,1,Ant-Man,0.266,0.135,0.599,0.886,0.452,0.0,0.548,0.5106,62,5
