budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english
0.124059714,0.032674003,0.17949745,0.4332062,-0.37344524,-0.017679796,-0.05315509,0.039413203,0.006753315,0.015184774,-0.0209512,-0.018426972,-0.033138633,-0.029070646,0.020441417,0.0059884116,0.0029429568,0.044982586,-0.0005864317,-0.020197831,-0.0006996002,-0.011010145,0.2535954
0.032906864,0.0075521697,0.007823534,0.3918298,0.32384604,-8.148928e-05,0.05054745,-0.0020849097,-0.0053998507,0.0009056336,-0.039670546,-0.015502705,-0.03308917,0.24684776,0.0054231286,0.002526199,0.0016113601,-0.0017000005,-0.00029817972,-0.0075417943,-0.00014886621,-0.0037565737,-0.021548877
0.14123613,0.004918914,-0.05342487,-0.39566877,-0.34920695,-0.0061631715,-0.045358732,0.043011926,-0.007940826,-0.022737974,-0.019276492,-0.016102202,-0.040105138,-0.023123512,0.0059246295,0.008293924,0.0010574978,-0.010222034,-0.000823564,0.102459945,-0.00079423253,-0.0043094093,-0.028369077
-0.049138904,0.09662132,0.13513875,0.6964239,-0.16532028,0.009411915,-0.01587516,-0.008575167,0.036528092,-0.0068192957,0.10395756,0.1062845,0.44784254,0.19370973,0.049093995,0.022915937,0.0025634577,0.00018316584,0.00011501698,-0.007039126,0.0016506239,0.042869244,-0.016214449
-0.13658378,0.03632209,0.0018643459,0.1903355,0.03474475,0.022304894,-0.07090177,-0.031873874,0.010343786,0.0102253035,0.040301174,-0.022061482,-0.045495853,-0.037523415,0.005204334,0.0015080887,0.0011238062,-0.002890585,-0.00016477976,-0.008818906,-7.936509e-05,-0.0062763016,-0.024339005
-0.09278735,-0.072895706,-0.0024615189,-0.3237297,0.28036207,-0.03352785,0.05413077,-0.03676953,-0.02517013,0.013984819,0.0020333042,-0.014533385,-0.05929364,-0.027408242,0.0071617337,0.0021637562,0.0012299684,-0.0017225236,-0.00014190524,-0.021789942,0.00046950148,-0.0068933256,-0.019985119
0.13146363,0.0066881916,0.002234233,-0.066326454,-0.05316106,0.013597657,-0.02964407,0.040656086,0.001224149,0.000802389,-0.040715564,-0.009971628,-0.032943286,-0.02232009,0.002889807,0.007261342,0.0021809828,-0.0039604297,0.000897178,0.09533337,-0.0010815227,-0.011265941,0.40007225
-0.0866642,0.019472409,0.033869542,0.36005446,0.04944247,0.033212733,-0.019801864,-0.030047249,-0.018917512,0.015049951,0.018301666,-0.019581545,-0.044893656,-0.037033834,-0.0079663005,0.012164137,0.0036769637,0.005470883,-0.001839456,-0.008870686,0.00038576068,0.03762019,-0.022216462
0.18967342,0.012101732,-0.13363507,-0.60426027,-0.4700908,-0.002800562,-0.05128712,0.07080882,-0.007169839,-0.029705815,-0.07394957,-0.015651265,-0.040135045,-0.022850536,0.00096719695,-0.008528867,0.0023538002,-0.020256506,-0.000719718,-0.039428536,-6.733695e-05,-0.028102819,-0.024704924
-0.13008052,-0.033521555,-0.016102074,-0.13714702,-0.10867664,-0.00240874,0.10705656,-0.03576545,-0.0122749405,-0.030044176,-0.003081298,-0.015558292,-0.0393076,-0.02303876,0.0075939205,0.0018933335,0.0012438697,-0.001218329,-0.00030053945,-0.014322141,0.0004800584,-0.004533358,-0.025700506
0.13417861,0.040235966,-0.052635137,-0.034937058,-0.106584065,-0.0065318183,-0.054639094,0.07113308,0.016870048,-0.0036227508,0.16317785,-0.014646568,-0.037379257,-0.024659576,0.014126583,0.012136319,0.00041644298,-0.0063161063,-0.00033281237,-0.022855941,0.008349415,-0.010740442,-0.031035852
0.18832158,0.078321695,-0.1727399,-0.12538953,-0.3520383,0.0073065404,-0.036769032,0.04169629,0.030213067,-0.027764762,-0.03971535,-0.014441187,-0.037430067,-0.021149524,0.023433657,0.007094948,0.0147759775,-0.019821763,0.016632112,-0.0025636565,-0.0006083804,0.009552307,-0.015994502
0.023060985,0.09442571,-0.084853835,-0.091979,-0.13894857,-0.06711443,-0.060575526,-0.0015375484,0.046805486,-0.02853588,-0.035559226,-0.015346626,-0.03937275,-0.022488689,0.01581524,0.0068379086,0.0043874877,-0.0009391026,-0.00034786068,0.12561227,0.005830244,-0.0089383675,-0.024604544
0.08134738,0.027432341,-0.018731428,0.386014,-0.35306835,-0.011941872,-0.054606903,0.036191598,0.0056774463,-0.00064076437,-0.026403466,-0.0223686,-0.039520577,-0.03443337,0.008823253,0.01181596,0.002542359,-0.010309159,-0.0003721595,0.09206895,-0.0002516954,-0.009143119,-0.018480858
-0.23431508,-0.0047187,0.028470242,0.058295812,-0.10217988,-0.014018379,-0.07937046,-0.05292791,-0.021305306,-0.003002671,0.011267889,-0.018690426,-0.044696942,-0.029980125,0.0054124277,-0.0024578227,0.0002511564,-0.0066617858,-9.9486555e-05,-0.016427431,-0.0011185408,-0.01369068,-0.018342542
-0.25585228,-0.036152363,-0.007879069,0.21956626,0.41674495,0.009742793,0.11844624,-0.060625542,-0.011737002,0.017438697,-0.016221983,-0.02690374,-0.046939563,-0.041550215,0.0023223432,0.00043664465,0.00073068496,-0.004080939,-0.00015260497,-0.009729591,-0.0011997684,-0.0041271267,-0.01974544
0.022140557,0.0757614,-0.05087083,0.4325295,-0.11326581,-0.06781442,-0.04093332,-0.008216352,0.0180833,-0.012688452,0.07315276,-0.016799508,-0.03421449,-0.029430486,0.014936032,0.018250972,0.0011054253,0.005637193,0.0007772385,-0.012223885,-0.0007190022,-0.008085612,0.40863553
-0.24596986,0.08769158,-0.009024118,-0.33954406,-0.113795936,-0.14915101,0.012737107,-0.0694055,0.02886448,-0.032096487,0.015285791,-0.015803928,-0.0416674,-0.02298048,0.019959297,-0.01037028,0.0011596213,0.0060654962,0.0014524986,-0.02458744,0.0005668896,0.022786874,-0.021342035
0.090381645,0.012122201,-0.025660867,0.40848064,0.31451848,0.026906323,0.0955867,0.02299561,-0.017789103,0.0074695516,0.028080655,-0.018992888,-0.04002063,-0.031670664,0.011089481,0.0045066,0.0018064119,-0.0013517656,-0.0002929918,-0.0077440804,0.0023572478,-0.0036750734,-0.02300193
-0.25581986,0.053702183,-0.06024376,-0.1337944,-0.10281753,-0.08880893,-0.036035724,-0.091642626,0.027824234,0.013624588,0.032077488,-0.015104058,-0.04154195,-0.025304139,-0.04523059,0.0049245,0.0039506783,-0.00384964,0.012283672,-0.015087414,0.0005631205,0.022477932,-0.026311113
-0.10109708,-0.030252373,0.0037353411,0.4566275,-0.025726635,-0.026859967,0.03713245,-0.040857695,-0.015673937,0.009691155,0.009836279,-0.024226923,-0.039437737,-0.030065032,0.047968265,0.00065801194,0.0054483735,-0.0014182699,0.004882345,-0.008682242,0.00031851872,0.0106987255,-0.024544535
0.13455644,0.0705534,0.075310774,-0.077605255,-0.12315355,0.026961435,-0.04470349,0.023293313,0.023016727,-0.00069942954,0.024380252,-0.010068615,-0.03224427,-0.01989232,0.0030549448,0.011203477,0.002566302,0.0044976347,0.0027016604,-0.017992646,-0.0003761616,0.032186083,0.37542573
-0.17984806,-0.020780835,0.022533575,-0.1248318,0.026811099,-0.02548619,-0.09248408,-0.049219936,-0.030678902,0.011707964,-0.056197796,-0.014482877,-0.04486809,-0.024101838,0.007995006,1.3403358e-05,0.0024381555,-0.0053160777,-5.859697e-05,-0.013395958,0.0035300234,-0.015008306,-0.016351925
-0.23781498,-0.020534698,0.024544679,-0.12663552,-0.18759643,-0.1499689,-0.079618536,-0.07690129,0.0116433,-0.005304449,-0.045521546,-0.0153649775,-0.041413758,-0.0243801,0.0036682375,0.0048944927,0.0026053062,0.0007225486,-0.0011225397,0.11362874,0.001811705,-0.019144712,-0.027072681
-0.16586058,-0.003798853,-0.08323239,0.018807765,-0.24300957,0.06819751,-0.035810746,-0.026846927,-0.049509242,-0.02501172,0.025894288,-0.020493772,-0.042612527,-0.025466027,-0.18489745,-0.038897414,-0.024253253,0.00346848,-0.0027980912,-0.014218066,0.00048119322,0.019456463,-0.02188212
