vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title
5.7,2400000,0,11.753553,110.0,112,-2400000,0.0,14.690979711984754,0.0,2.545809899450758,154,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Antiviral
8.0,3180000,9644124,42.868495,130.0,1076,6464124,3.032743396226415,14.97239206922172,16.081859479625994,3.781196408685855,552,7.866666666666667,7.766666666666667,8.0,2005.0,7.0,2000.0,0,0,1,1,3,1,It's a Wonderful Life
7.8,4000000,16491080,63.513324,93.0,2655,12491080,4.12277,15.201805169084134,16.6183302472689,4.166871776111741,141,7.699999999999999,7.699999999999999,7.666666666666667,2005.0,7.0,2000.0,0,0,1,1,3,1,Trainspotting
6.3,0,0,1.918959,115.0,15,0,0.0,0.0,0.0,1.0712270458672009,515,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,The Original Kings of Comedy
5.7,3000000,177512032,22.789649,91.0,722,174512032,59.17067733333333,14.914123179965662,18.994548956131297,3.1692505701076628,263,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Paranormal Activity 2
7.4,0,0,5.735912,91.0,54,0,0.0,0.0,0.0,1.9074532127216723,85,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Waking Ned
7.3,4000000,35564473,11.414843,120.0,453,31564473,8.89111825,15.201805169084134,17.38685777621893,2.5188927728874178,933,7.5,7.5,7.5200000000000005,2002.0,9.0,2000.0,1,0,1,1,3,1,Bowling for Columbine
6.9,0,0,6.017273,111.0,49,0,0.0,0.0,0.0,1.9483746810285292,236,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,0,Coming Home
5.7,3000000,29999213,21.607228,87.0,361,26999213,9.999737666666666,14.914123179965662,17.216681739283203,3.118269678154613,304,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,A Nightmare on Elm Street Part 2: Freddy's Revenge
6.9,3000000,20966644,7.961559,117.0,156,17966644,6.9888813333333335,14.914123179965662,16.858443399615698,2.192944207387086,324,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,A Room with a View
6.0,3000000,89328627,54.403033,86.0,2428,86328627,29.776209,14.914123179965662,18.30783257677803,4.0146343395470785,230,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,The Purge
6.7,3000000,77712439,41.045084,110.0,1573,74712439,25.904146333333333,14.914123179965662,18.168525905482866,3.738742471142302,183,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Sinister
7.6,3000000,17570324,16.553594,108.0,165,14570324,5.8567746666666665,14.914123179965662,16.68172195743102,2.8652587152708042,237,7.6,7.6,7.666666666666667,2005.0,7.0,2000.0,0,0,1,0,3,1,Cat on a Hot Tin Roof
6.2,3000000,18999718,24.393296,95.0,361,15999718,6.333239333333333,14.914123179965662,16.759934747547664,3.2344852021791146,419,7.5,7.5,7.5200000000000005,1970.0,1.0,1970.0,0,0,1,0,0,1,Beneath the Planet of the Apes
5.3,3000000,23144499,11.241802,98.0,106,20144499,7.714833,14.914123179965662,16.95726772927616,2.504856488470274,893,7.5,7.5,7.5200000000000005,1997.0,1.0,1990.0,0,0,1,0,0,1,Air Bud
5.9,16000000,68411275,9.18885,93.0,137,52411275,4.2757046875,16.588099342704055,18.041048222807053,2.3212939851250227,346,7.5,7.5,7.5200000000000005,2000.0,8.0,2000.0,1,1,1,1,2,0,Pokémon: Spell of the Unknown
5.7,3000000,19472057,11.158167,86.0,216,16472057,6.490685666666667,14.914123179965662,16.784491072841,2.4980011250440066,488,7.5,7.5,7.5200000000000005,1986.0,1.0,1980.0,0,0,1,0,0,1,Friday the 13th Part VI: Jason Lives
7.7,3000000,33300000,23.109959,161.0,542,30300000,11.1,14.914123179965662,17.3210679849807,3.1826249916524385,348,7.633333333333333,7.65,7.800000000000001,1957.0,2.0,1950.0,0,0,1,0,0,1,The Bridge on the River Kwai
4.7,3000000,15369573,1.586598,100.0,25,12369573,5.123191,14.914123179965662,16.54790039880016,0.9503434987829034,365,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Spaced Invaders
6.7,2000000,7900000,3.832858,121.0,86,5900000,3.95,14.508658238524095,15.882373444019521,1.575438011094663,197,7.5,7.5,7.5200000000000005,1976.0,9.0,1970.0,0,0,1,0,3,1,Family Plot
8.1,3000000,25000000,22.889294,125.0,483,22000000,8.333333333333334,14.914123179965662,17.034386422832473,3.1734304087871905,326,7.833333333333333,8.1,7.372727272727272,2005.0,7.0,2000.0,0,0,1,0,3,1,The Apartment
4.2,3000000,15938065,10.341982,87.0,193,12938065,5.312688333333333,14.914123179965662,16.58422089397781,2.4285110625688877,544,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Jason Goes to Hell: The Final Friday
6.4,3000000,13000000,7.924982,128.0,120,10000000,4.333333333333333,14.914123179965662,16.380459992348886,2.1888543108569465,190,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Torn Curtain
6.4,3000000,11718595,1.697846,100.0,28,8718595,3.906198333333333,14.914123179965662,16.276687539715276,0.9924536768384645,233,7.5,7.5,7.5200000000000005,2005.0,12.0,2000.0,1,0,0,0,0,1,Dave Chappelle's Block Party
6.6,0,229094,14.936661,84.0,367,229094,0.0,0.0,12.341892043672656,2.7686221783956917,123,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Slow West
7.0,3000000,0,0.720091,97.0,11,-3000000,0.0,14.914123179965662,0.0,0.5423771964025812,293,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Krush Groove
5.3,0,0,2.747402,84.0,36,0,0.0,0.0,0.0,1.3210627998855005,171,7.5,7.5,7.5200000000000005,2009.0,6.0,2000.0,1,1,0,0,2,1,Next Day Air
7.3,3000000,10400000,6.734965,146.0,41,7400000,3.466666666666667,14.914123179965662,16.15731646026544,2.0457509591279144,72,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Elmer Gantry
7.6,3000000,10000000,13.338539,186.0,155,7000000,3.333333333333333,14.914123179965662,16.118095750958314,2.6629509471358763,388,7.6,7.6,7.6,1961.0,1.0,1960.0,0,0,1,0,0,1,Judgment at Nuremberg
7.3,3000000,9012000,5.344815,133.0,82,6012000,3.004,14.914123179965662,16.014067691497427,1.8476379439248918,91,7.3,7.3,7.527272727272727,2005.0,7.0,2000.0,0,0,1,0,3,1,Red River
3.7,0,0,0.982624,99.0,10,0,0.0,0.0,0.0,0.6844212198596428,82,7.5,7.5,7.5200000000000005,2006.0,1.0,2000.0,1,0,0,0,0,1,Phat Girlz
7.4,3000000,11176469,23.299907,108.0,568,8176469,3.725489666666667,14.914123179965662,16.229321233436963,3.1904725231786855,138,7.5200000000000005,7.55,7.552631578947368,2013.0,5.0,2010.0,1,0,1,0,1,1,Before Midnight
3.8,0,0,4.103764,95.0,46,0,0.0,0.0,0.0,1.6299783067289542,454,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Teen Wolf Too
6.3,3000000,7282851,5.003615,97.0,94,4282851,2.427617,14.914123179965662,15.801033101697403,1.7923617877978009,249,7.5,7.5,7.5200000000000005,1988.0,8.0,1980.0,0,1,1,0,2,1,Phantasm II
5.8,0,0,1.026243,86.0,19,0,0.0,0.0,0.0,0.7061833394041627,683,7.5,7.5,7.5200000000000005,2002.0,1.0,2000.0,1,0,0,0,0,1,Real Women Have Curves
6.8,0,10422387,2.787375,115.0,34,10422387,0.0,0.0,16.159466742697102,1.3316731669905366,304,7.5,7.5,7.5200000000000005,2005.0,8.0,2000.0,1,1,0,0,2,1,Water
6.5,3800000,28200000,3.667372,97.0,59,24400000,7.421052631578948,15.150511887854474,17.154832571369333,1.540596172383361,333,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,East Is East
3.1,3000000,0,2.144354,82.0,11,-3000000,0.0,14.914123179965662,0.0,1.145608463648419,289,7.5,7.5,7.5200000000000005,2000.0,1.0,2000.0,1,0,1,0,0,1,Whipped
5.7,3000000,4109095,3.937939,117.0,35,1109095,1.3696983333333332,14.914123179965662,15.228713610941375,1.5969480376672618,593,7.5,7.5,7.5200000000000005,1996.0,11.0,1990.0,0,0,0,0,3,1,Kama Sutra - A Tale of Love
6.0,3000000,0,5.325156,90.0,57,-3000000,0.0,14.914123179965662,0.0,1.8445346983410522,136,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Please Give
7.4,3000000,4000000,23.981601,100.0,798,1000000,1.3333333333333333,14.914123179965662,15.201805169084134,3.218139593916692,298,7.4,7.550000000000001,7.4,2005.0,7.0,2000.0,0,0,1,0,3,1,Willy Wonka & the Chocolate Factory
5.2,0,0,3.107149,98.0,38,0,0.0,0.0,0.0,1.4127291138391016,288,7.5,7.5,7.5200000000000005,1993.0,1.0,1990.0,0,0,0,0,0,1,Warlock: The Armageddon
5.4,0,0,5.016607,95.0,39,0,0.0,0.0,0.0,1.7945234791641005,346,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,8 Heads in a Duffel Bag
7.6,0,0,13.857194,94.0,234,0,0.0,0.0,0.0,2.698484192387827,394,7.4,7.65,7.552631578947368,2005.0,7.0,2000.0,0,0,1,0,3,1,Days of Heaven
6.4,0,0,6.997495,104.0,25,0,0.0,0.0,0.0,2.079128367645967,180,7.5,7.5,7.5200000000000005,2001.0,2.0,2000.0,1,0,1,0,0,1,Thirteen Conversations About One Thing
5.9,3000000,3076820,4.337685,87.0,90,76820,1.0256066666666668,14.914123179965662,14.939407479066372,1.67479203837563,304,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Jawbreaker
6.6,2962051,3011195,3.636634,108.0,94,49144,1.016591206565991,14.901392829361386,14.917847899998245,1.5339886719512663,339,7.5,7.5,7.5200000000000005,1996.0,9.0,1990.0,0,0,1,0,3,1,Basquiat
7.2,0,4069826,15.492257,86.0,345,4069826,0.0,0.0,15.21911105037286,2.8028909980363568,153,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Frances Ha
6.9,3000000,9879971,2.504169,94.0,94,6879971,3.2933236666666668,14.914123179965662,16.106020235711938,1.2539534025046946,392,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,0,Tsotsi
7.4,3000000,2807390,10.757539,139.0,194,-192610,0.9357966666666668,14.914123179965662,14.847766140264016,2.4644946518632467,120,7.4,7.4,7.57,2005.0,7.0,2000.0,0,0,1,0,3,1,Happiness
5.1,2800000,1826705,15.754614,102.0,366,-973295,0.6523946428571429,14.845130332288226,14.418024902870975,2.8186736830247625,154,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Tusk
8.0,3000000,14980005,56.76349,120.0,1945,11980005,4.993335,14.914123179965662,16.522226936587312,4.056356915196882,131,7.5,7.5,7.5200000000000005,2003.0,1.0,2000.0,1,0,1,0,0,0,Oldboy
6.5,0,0,3.644872,110.0,37,0,0.0,0.0,0.0,1.5357638153737352,395,7.5,7.5,7.5200000000000005,2010.0,9.0,2010.0,1,0,0,0,3,1,Letters to God
5.7,3000000,748453,16.900433,86.0,211,-2251547,0.2494843333333333,14.914123179965662,13.525765024707482,2.8848249024982713,482,7.5,7.5,7.5200000000000005,2011.0,6.0,2010.0,1,1,1,0,2,1,Hobo with a Shotgun
5.2,3000000,0,1.569246,101.0,17,-3000000,0.0,14.914123179965662,0.0,0.9436124706472592,144,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,0,Compadres
6.5,3000000,0,4.682881,110.0,95,-3000000,0.0,14.914123179965662,0.0,1.737458322451193,437,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Freeway
5.8,0,0,1.128559,87.0,12,0,0.0,0.0,0.0,0.7554452249528791,979,7.5,7.5,7.5200000000000005,2006.0,6.0,2000.0,1,1,0,0,2,1,Love's Abiding Joy
6.9,3000000,2357852,12.68672,123.0,250,-642148,0.7859506666666667,14.914123179965662,14.673262017169254,2.6164260196515685,80,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Fish Tank
5.6,0,0,3.750338,99.0,67,0,0.0,0.0,0.0,1.5582157734096838,314,7.5,7.5,7.5200000000000005,2012.0,6.0,2010.0,1,1,1,0,2,1,Damsels in Distress
4.0,0,0,2.857848,176.0,21,0,0.0,0.0,0.0,1.3501095150552387,226,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Creature
5.3,3000000,11947954,20.95282,87.0,444,8947954,3.9826513333333335,14.914123179965662,16.296070691990323,3.0888956050732284,108,7.5,7.5,7.5200000000000005,2012.0,6.0,2010.0,1,1,1,0,2,1,Bachelorette
5.2,0,0,1.75311,94.0,34,0,0.0,0.0,0.0,1.012731181773422,89,7.5,7.5,7.5200000000000005,2012.0,2.0,2010.0,1,0,0,0,0,1,Tim and Eric's Billion Dollar Movie
6.7,2700000,0,3.120747,98.0,59,-2700000,0.0,14.80876270134486,0.0,1.4160344576062518,400,7.5,7.5,7.5200000000000005,2004.0,2.0,2000.0,1,0,0,0,0,0,Summer Storm
3.9,0,0,2.504156,96.0,37,0,0.0,0.0,0.0,1.25394969263108,519,7.5,7.5,7.5200000000000005,2010.0,1.0,2010.0,1,0,1,0,0,1,Chain Letter
5.7,3000000,22000,11.882563,112.0,197,-2978000,0.0073333333333333,14.914123179965662,9.99884318585288,2.5558746915634174,166,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,The Divide
6.1,0,0,9.342465,88.0,15,0,0.0,0.0,0.0,2.336258235252949,725,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,The Eclipse
4.9,3000000,3387000,12.564554,83.0,148,387000,1.129,14.914123179965662,15.035455427046395,2.6074600668383465,120,7.5,7.5,7.5200000000000005,2015.0,12.0,2010.0,1,0,1,0,0,1,Demonic
5.4,0,0,2.015525,96.0,32,0,0.0,0.0,0.0,1.1037739443736263,225,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Tanner Hall
5.2,3000000,0,2.680629,85.0,18,-3000000,0.0,14.914123179965662,0.0,1.3030836614880554,221,7.5,7.5,7.5200000000000005,2013.0,12.0,2010.0,1,0,0,0,0,1,Open Road
5.3,0,0,12.036888,84.0,171,0,0.0,0.0,0.0,2.5677828777102425,82,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,They Came Together
2.9,0,0,1.737032,80.0,28,0,0.0,0.0,0.0,1.0068741216233705,150,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo
5.8,3000000,0,9.249229,90.0,136,-3000000,0.0,14.914123179965662,0.0,2.327202483243093,162,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Never Back Down 2: The Beatdown
7.1,2500000,3200000,5.164423,92.0,95,700000,1.28,14.731801689838349,14.978661680269907,1.8187945393732865,175,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Point Blank
4.8,0,0,1.998826,88.0,14,0,0.0,0.0,0.0,1.0982208787439052,193,7.5,7.5,7.5200000000000005,2013.0,11.0,2010.0,1,0,0,0,3,1,Enter the Dangerous Mind
4.6,3000000,0,1.968679,95.0,16,-3000000,0.0,14.914123179965662,0.0,1.0881170727253535,206,7.5,7.5,7.5200000000000005,2014.0,4.0,2010.0,1,0,0,0,1,1,Something Wicked
2.8,3000000,0,1.141463,79.0,10,-3000000,0.0,14.914123179965662,0.0,0.7614892403148765,147,7.5,7.5,7.5200000000000005,2015.0,7.0,2010.0,1,1,1,0,2,1,AWOL-72
6.3,0,0,1.975941,95.0,22,0,0.0,0.0,0.0,1.0905602915055048,218,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Barry Munday
7.6,2900000,5596708,5.928937,113.0,126,2696708,1.929899310344828,14.88022163978423,15.537689304383212,1.93570641038281,178,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,0,Central Station
7.3,2900000,5000000,3.370225,136.0,25,2100000,1.7241379310344829,14.88022163978423,15.424948670398354,1.474814495196255,795,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Pocketful of Miracles
4.9,0,0,5.485217,80.0,54,0,0.0,0.0,0.0,1.8695252790435763,193,7.5,7.5,7.5200000000000005,2015.0,11.0,2010.0,1,0,1,0,3,1,Close Range
4.1,3000000,0,3.077885,90.0,52,-3000000,0.0,14.914123179965662,0.0,1.405578471656546,255,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Amnesiac
6.6,3000000,103735,1.781462,93.0,36,-2896265,0.0345783333333333,14.914123179965662,11.54960448922872,1.0229766887465583,102,7.5,7.5,7.5200000000000005,2010.0,1.0,2010.0,1,0,1,0,0,1,Freakonomics
6.6,0,0,4.952983,91.0,271,0,0.0,0.0,0.0,1.7838924384641686,451,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,0,High Tension
6.1,2902660,0,1.35088,93.0,34,-2902660,0.0,14.881138460438724,0.0,0.8547897261454992,174,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Griff the Invisible
4.3,0,0,0.687656,89.0,12,0,0.0,0.0,0.0,0.5233405839362679,130,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Unnatural
6.9,8000000,23563727,6.39503,116.0,99,15563727,2.945465875,15.894952224644102,16.97521913852535,2.0008081529496664,110,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Hustle & Flow
8.0,2883848,25000000,39.30982,122.0,808,22116152,8.668972844615944,14.87463641817992,17.034386422832473,3.6965951117259017,394,7.833333333333333,8.0,8.0,2005.0,7.0,2000.0,0,0,1,0,3,1,Some Like It Hot
5.3,2800000,19170001,9.070842,88.0,192,16370001,6.846428928571428,14.845130332288226,16.768857219351503,2.309644317932077,398,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Friday the 13th Part VII: The New Blood
7.4,2777000,33754967,67.417542,102.0,1642,30977967,12.15519157364062,14.8368821263897,17.334638164449956,4.225629253736055,307,7.550000000000001,7.550000000000001,7.459999999999999,2005.0,7.0,2000.0,0,0,1,0,3,1,The Wizard of Oz
7.7,2800000,86273333,36.444894,106.0,854,83473333,30.811904642857144,14.845130332288226,18.273031116417066,3.6228703588787896,391,7.45,7.550000000000001,7.457142857142857,2005.0,7.0,2000.0,0,0,1,0,3,1,Young Frankenstein
5.4,2000000,5364858,15.351412,95.0,190,3364858,2.682429,14.508658238524095,15.495380652247706,2.7943142544706476,100,7.5,7.5,7.5200000000000005,2007.0,8.0,2000.0,1,1,1,0,2,1,Diary of the Dead
7.6,0,0,2.436019,144.0,44,0,0.0,0.0,0.0,1.2343135337924014,327,7.6,7.6,7.372727272727272,2006.0,1.0,2000.0,1,0,1,0,0,1,Lage Raho Munna Bhai
6.5,0,0,0.93392,112.0,19,0,0.0,0.0,0.0,0.6595490311290098,112,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Ulee's Gold
7.0,2700000,37799643,11.35972,118.0,59,35099643,13.999867777777778,14.80876270134486,17.44781024255605,2.5144427980512623,472,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,The Black Stallion
4.9,0,0,1.776624,90.0,10,0,0.0,0.0,0.0,1.0212358012461227,242,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Journey to Saturn
6.0,2686000,6600000,1.897263,109.0,30,3914000,2.457185405807893,14.80356402836607,15.702580358511794,1.063766498235844,163,7.5,7.5,7.5200000000000005,1963.0,12.0,1960.0,0,0,1,0,0,1,Donovan's Reef
7.2,2600000,119500000,22.793929,93.0,609,116900000,45.96153846153846,14.77102238760702,18.59882693770404,3.16943046410435,374,7.45,7.2,7.2,1974.0,7.0,1970.0,0,1,1,0,2,1,Blazing Saddles
5.9,2600000,32980880,14.013414,91.0,237,30380880,12.684953846153846,14.77102238760702,17.311438587898426,2.7089440681506667,442,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Friday the 13th: The Final Chapter
7.1,2159280,10700000,13.265432,80.0,260,8540720,4.955355488866659,14.585285853876337,16.185754392890075,2.657839268118587,364,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,0,Ida
7.1,0,0,11.552247,134.0,61,0,0.0,0.0,0.0,2.5298996933760614,145,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Maurice
5.3,0,0,1.73892,86.0,22,0,0.0,0.0,0.0,1.0075636821143357,133,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Beer League
7.6,2600000,3166000,0.895946,105.0,23,566000,1.2176923076923076,14.77102238760702,14.967979835279014,0.6397179224145801,143,7.5,7.5,7.5200000000000005,2004.0,9.0,2000.0,1,0,0,0,3,1,Riding Giants
7.0,2600000,553198,19.02965,92.0,308,-2046802,0.2127684615384615,14.77102238760702,13.223473071106609,2.9972136757357424,174,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,0,Timecrimes
7.4,0,0,0.406645,99.0,13,0,0.0,0.0,0.0,0.34120743641758383,104,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,0,Silver Medalist
5.2,2600000,0,3.687574,97.0,38,-2600000,0.0,14.77102238760702,0.0,1.5449151778385877,153,7.5,7.5,7.5200000000000005,2007.0,7.0,2000.0,1,1,0,0,2,1,Timber Falls
7.8,2540800,7200000,36.556954,103.0,727,4659200,2.8337531486146097,14.747989943611703,15.789591722875162,3.6258585541399215,419,7.8,7.8,7.8,1952.0,10.0,1950.0,0,0,1,0,3,1,Singin' in the Rain
7.1,0,0,0.545825,97.0,47,0,0.0,0.0,0.0,0.43555774841533373,461,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,"Fat, Sick & Nearly Dead"
5.4,2500000,60141683,18.661541,86.0,516,57641683,24.0566732,14.731801689838349,17.912213736462856,2.978664494149816,84,7.5,7.5,7.5200000000000005,2013.0,11.0,2010.0,1,0,1,0,3,1,A Haunted House
4.6,2500000,33400000,0.973582,87.0,19,30900000,13.36,14.731801689838349,17.32406648788705,0.6798501658022823,882,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,2016: Obama's America
6.8,0,34585416,14.885388,108.0,225,34585416,0.0,0.0,17.35894267719439,2.765399692981884,131,7.5,7.5,7.5200000000000005,1996.0,4.0,1990.0,0,0,1,0,1,1,That Thing You Do!
5.0,2500000,14400000,12.030456,98.0,229,11900000,5.76,14.731801689838349,16.48273883399067,2.567289386687104,396,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Halloween III: Season of the Witch
6.3,2500000,12348905,18.30961,98.0,264,9848905,4.939562,14.731801689838349,16.329078034118602,2.960602899447237,207,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Escape from the Planet of the Apes
7.5,2500000,10000000,6.82919,112.0,66,7500000,4.0,14.731801689838349,16.118095750958314,2.0578590563757078,584,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Hud
7.1,0,32230907,9.799357,74.0,95,32230907,0.0,0.0,17.288436425904866,2.379486595320737,178,7.5,7.5,7.5200000000000005,2013.0,3.0,2010.0,1,0,1,0,1,1,Kevin Hart: Let Me Explain
7.1,2500000,0,10.363642,104.0,212,-2500000,0.0,14.731801689838349,0.0,2.4304189605038076,452,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,My Own Private Idaho
7.1,2500000,26781723,30.583959,102.0,618,24281723,10.7126892,14.731801689838349,17.10323027255553,3.452649365124595,399,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Garden State
7.7,2500000,5535405,23.672571,105.0,959,3035405,2.214162,14.731801689838349,15.526675472834972,3.2056921407577263,162,7.5200000000000005,7.55,7.552631578947368,2005.0,7.0,2000.0,0,0,1,0,3,1,Before Sunrise
6.7,0,0,5.581743,107.0,22,0,0.0,0.0,0.0,1.8842996038761275,101,7.5,7.5,7.5200000000000005,1999.0,5.0,1990.0,0,0,0,0,1,1,Jesus' Son
6.8,0,0,2.487255,91.0,32,0,0.0,0.0,0.0,1.2491148937837169,143,7.5,7.5,7.5200000000000005,2004.0,12.0,2000.0,1,0,1,0,0,1,Saving Face
5.2,0,0,0.262135,102.0,15,0,0.0,0.0,0.0,0.23280473145644887,252,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Brick Lane
6.8,2500000,3325038,23.419061,85.0,450,825038,1.3300152,14.731801689838349,15.016991961326612,3.195364015854806,638,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Robot & Frank
7.2,0,9726954,7.958831,106.0,77,9726954,0.0,0.0,16.09041145554294,2.1926397497250516,188,7.5,7.5,7.5200000000000005,2003.0,7.0,2000.0,1,1,0,0,2,1,My Life Without Me
6.8,2500000,6854611,25.722747,95.0,1048,4354611,2.7418444,14.731801689838349,15.740432268355502,3.2855151502704065,109,7.5,7.5,7.5200000000000005,2013.0,2.0,2010.0,1,0,1,0,0,1,The Spectacular Now
7.2,0,0,9.774126,101.0,197,0,0.0,0.0,0.0,2.377147519010823,317,7.5,7.5,7.5200000000000005,2008.0,1.0,2000.0,1,0,1,0,0,1,Religulous
6.1,14000000,0,3.393648,106.0,50,-14000000,0.0,16.454567959008102,0.0,1.4801598615136295,107,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,1,3,1,The Other End of the Line
6.1,0,0,5.025938,103.0,61,0,0.0,0.0,0.0,1.7960731519064246,360,7.5,7.5,7.5200000000000005,2000.0,3.0,2000.0,1,0,1,0,1,0,Anatomy
6.0,2500000,107559,4.624691,90.0,40,-2392441,0.0430236,14.731801689838349,11.585804110382801,1.7271660132482598,240,7.5,7.5,7.5200000000000005,2008.0,10.0,2000.0,1,0,1,0,3,1,Sleep Dealer
6.6,2500000,324138,12.204569,96.0,441,-2175862,0.1296552,14.731801689838349,12.688927715120661,2.5805629060645905,185,7.5,7.5,7.5200000000000005,2010.0,9.0,2010.0,1,0,1,0,3,1,Super
5.0,0,0,0.630226,89.0,15,0,0.0,0.0,0.0,0.488718655514354,156,7.5,7.5,7.5200000000000005,2010.0,1.0,2010.0,1,0,0,0,0,1,Christmas Mail
4.9,2500000,0,4.270489,87.0,63,-2500000,0.0,14.731801689838349,0.0,1.6621231476224174,118,7.5,7.5,7.5200000000000005,2015.0,3.0,2010.0,1,0,1,0,1,0,Stung
